gender,user_id,province_name,age,city
M,11b50e,north_side,O55,Hanoi
F,19f42e,north_side,18_24,Hanoi
F,2fafdfdf,south_side,35_44,HoChiMinhCity
M,e4a38,south_side,45_54,HoChiMinhCity
M,189b4a,north_side,18_24,Hanoi
unavailable,132269c,south_side,35_44,HoChiMinhCity
unavailable,1336696,south_side,25_34,HoChiMinhCity
F,55a246,north_side,45_54,Hanoi
F,ccfeb1,unavailable,unavailable,unavailable
M,aa1a75,north_side,25_34,Hanoi
F,68916b,north_side,O55,Hanoi
F,da972,south_side,unavailable,HoChiMinhCity
M,b592cc,north_side,25_34,Hanoi
M,e9e4e,north_side,25_34,Hanoi
F,195c10,south_side,25_34,HoChiMinhCity
F,39e08a,north_side,25_34,Hanoi
unavailable,132c244,north_side,U18,Hanoi
unavailable,132f96c,south_side,O55,HoChiMinhCity
M,1188ec,unavailable,25_34,unavailable
F,3cfba5,mid_side,35_44,Danang
M,157b1c,unavailable,25_34,unavailable
F,789cb9,mid_side,45_54,Danang
F,4aecf4,mid_side,35_44,Danang
F,26b76,south_side,O55,HoChiMinhCity
unavailable,133a7b8,north_side,18_24,Hanoi
F,c1ad4e,north_side,18_24,Hanoi
M,a72d46,mid_side,35_44,Danang
M,cbff06,mid_side,18_24,Danang
F,adc984,north_side,unavailable,Hanoi
F,14e069,mid_side,U18,Danang
M,b7208,mid_side,unavailable,Danang
M,79de26,north_side,U18,Hanoi
M,57afe,mid_side,unavailable,Danang
M,919c31,unavailable,18_24,unavailable
F,992c4,north_side,unavailable,Hanoi
F,a9d5f3,south_side,25_34,HoChiMinhCity
F,4d52a,south_side,U18,HoChiMinhCity
F,16fd02,south_side,25_34,HoChiMinhCity
F,e732b,mid_side,35_44,Danang
M,cc4082,north_side,O55,Hanoi
M,9d4425,north_side,unavailable,Hanoi
F,580073,mid_side,U18,Danang
F,c35673,mid_side,35_44,Danang
F,6a6496,north_side,unavailable,Hanoi
F,74eda9,north_side,25_34,Hanoi
F,4eed9e,north_side,25_34,Hanoi
unavailable,132bdf1,north_side,25_34,Hanoi
F,813ea1,unavailable,25_34,unavailable
F,84a2b6,mid_side,U18,Danang
M,2fb058a3,north_side,25_34,Hanoi
F,9dc875,south_side,O55,HoChiMinhCity
M,419734,mid_side,45_54,Danang
F,25c51d,north_side,25_34,Hanoi
F,8f5c5,south_side,35_44,HoChiMinhCity
M,6898ef,south_side,45_54,HoChiMinhCity
F,c45280,mid_side,35_44,Danang
unavailable,13330ce,north_side,18_24,Hanoi
M,cc3093,mid_side,45_54,Danang
unavailable,132ebe4,south_side,25_34,HoChiMinhCity
F,bda8de,unavailable,35_44,unavailable
F,a2017d,mid_side,unavailable,Danang
unavailable,133aa0e,south_side,45_54,HoChiMinhCity
M,99d688,north_side,U18,Hanoi
F,7a7390,north_side,unavailable,Hanoi
F,1e9073,north_side,45_54,Hanoi
F,1273f7,south_side,O55,HoChiMinhCity
M,13286df,north_side,35_44,Hanoi
M,ca4408,mid_side,25_34,Danang
F,6cfe58,south_side,U18,HoChiMinhCity
M,13363b6,north_side,45_54,Hanoi
M,c50b6d,north_side,U18,Hanoi
F,168bff,north_side,25_34,Hanoi
F,a15bac,mid_side,35_44,Danang
F,57c12d,north_side,45_54,Hanoi
F,30d3e4,south_side,18_24,HoChiMinhCity
M,c7832f,south_side,O55,HoChiMinhCity
unavailable,132f009,mid_side,U18,Danang
M,c96d10,south_side,18_24,HoChiMinhCity
unavailable,1329e97,south_side,35_44,HoChiMinhCity
unavailable,1328b4f,mid_side,45_54,Danang
M,bcf26,mid_side,35_44,Danang
F,5d31f,mid_side,25_34,Danang
M,175215,south_side,45_54,HoChiMinhCity
F,666358,south_side,35_44,HoChiMinhCity
F,13cfb,unavailable,45_54,unavailable
F,12f4db,south_side,45_54,HoChiMinhCity
M,134e51,south_side,25_34,HoChiMinhCity
F,f7020,north_side,O55,Hanoi
F,4e447,north_side,O55,Hanoi
M,4af7e,south_side,U18,HoChiMinhCity
F,90f000,mid_side,unavailable,Danang
M,21cb6e,mid_side,25_34,Danang
M,c3c5cf,north_side,25_34,Hanoi
M,2dca29,south_side,U18,HoChiMinhCity
M,4deae,north_side,U18,Hanoi
M,be886d,mid_side,18_24,Danang
F,afb107,north_side,unavailable,Hanoi
unavailable,131fa0d,north_side,unavailable,Hanoi
M,2a647,south_side,45_54,HoChiMinhCity
F,bae9c9,mid_side,45_54,Danang
F,56cf43,mid_side,35_44,Danang
M,1871d1,north_side,25_34,Hanoi
M,49c6b2,south_side,O55,HoChiMinhCity
F,179b50,north_side,25_34,Hanoi
F,53fb9,north_side,35_44,Hanoi
M,131b59f,north_side,25_34,Hanoi
M,62c8b1,north_side,45_54,Hanoi
M,11f5ba,mid_side,25_34,Danang
F,37d14,north_side,35_44,Hanoi
F,933007,unavailable,25_34,unavailable
F,90e172,mid_side,45_54,Danang
unavailable,1339303,north_side,O55,Hanoi
unavailable,132b5e7,north_side,35_44,Hanoi
F,1bb3cc,mid_side,35_44,Danang
M,1d4e2,mid_side,25_34,Danang
F,542db,north_side,25_34,Hanoi
M,174bb0,mid_side,45_54,Danang
M,92dc1,north_side,25_34,Hanoi
F,13e534,north_side,U18,Hanoi
F,c09669,south_side,35_44,HoChiMinhCity
F,8b62ef,north_side,35_44,Hanoi
F,b64c3a,south_side,25_34,HoChiMinhCity
F,9aae25,north_side,45_54,Hanoi
F,1afba3,south_side,U18,HoChiMinhCity
F,3b1371,north_side,25_34,Hanoi
F,14cc5b,north_side,U18,Hanoi
F,35940,mid_side,35_44,Danang
F,728752,mid_side,25_34,Danang
M,c54f60,north_side,U18,Hanoi
F,175053,mid_side,18_24,Danang
F,33e41f,mid_side,U18,Danang
M,c78c5e,north_side,45_54,Hanoi
F,2c86b3,north_side,18_24,Hanoi
unavailable,1338f33,mid_side,35_44,Danang
M,d7ea8,north_side,35_44,Hanoi
F,371714,mid_side,O55,Danang
unavailable,132e364,mid_side,18_24,Danang
F,f3c4c,north_side,45_54,Hanoi
M,1a7221,north_side,O55,Hanoi
F,bc8a8d,north_side,U18,Hanoi
F,efef7,south_side,35_44,HoChiMinhCity
F,bf3a9,mid_side,35_44,Danang
M,931a,north_side,25_34,Hanoi
M,879e13,south_side,35_44,HoChiMinhCity
M,a2539d,north_side,35_44,Hanoi
F,29d237,south_side,45_54,HoChiMinhCity
F,57581d,mid_side,unavailable,Danang
F,7881ae,north_side,O55,Hanoi
F,23617c,north_side,25_34,Hanoi
F,4408db,unavailable,18_24,unavailable
F,30110f,north_side,U18,Hanoi
F,4f453,south_side,25_34,HoChiMinhCity
F,d0b61,mid_side,45_54,Danang
M,ca8dd3,mid_side,45_54,Danang
F,ad3e5,unavailable,unavailable,unavailable
F,7e98bf,north_side,25_34,Hanoi
F,7581e5,south_side,35_44,HoChiMinhCity
F,6842d9,north_side,U18,Hanoi
F,877b,south_side,18_24,HoChiMinhCity
F,815717,south_side,unavailable,HoChiMinhCity
F,1967c7,unavailable,45_54,unavailable
M,a64b12,north_side,O55,Hanoi
M,60426,south_side,unavailable,HoChiMinhCity
F,160496,north_side,unavailable,Hanoi
F,bdfd5f,mid_side,35_44,Danang
F,5041e,south_side,U18,HoChiMinhCity
F,41f980,south_side,unavailable,HoChiMinhCity
M,b97269,south_side,35_44,HoChiMinhCity
F,c4c5f1,south_side,U18,HoChiMinhCity
F,124c82,north_side,45_54,Hanoi
F,2bf5c,north_side,O55,Hanoi
F,2c72ea,north_side,18_24,Hanoi
F,a6af4f,mid_side,U18,Danang
F,38879,mid_side,35_44,Danang
M,7cb630,north_side,O55,Hanoi
F,68f497,mid_side,U18,Danang
M,15e32a,mid_side,25_34,Danang
M,b93f,unavailable,35_44,unavailable
M,acbf4d,south_side,unavailable,HoChiMinhCity
F,82d87,unavailable,35_44,unavailable
F,1327085,north_side,O55,Hanoi
F,c14b9,north_side,45_54,Hanoi
F,caf789,north_side,35_44,Hanoi
F,3d9def,unavailable,25_34,unavailable
F,63bc,south_side,unavailable,HoChiMinhCity
F,5c5845,south_side,unavailable,HoChiMinhCity
F,72d6b,north_side,25_34,Hanoi
M,1337526,mid_side,18_24,Danang
M,cb1fc1,unavailable,18_24,unavailable
F,769b12,mid_side,35_44,Danang
M,9a4fe0,north_side,U18,Hanoi
M,132bdbd,south_side,unavailable,HoChiMinhCity
F,d01f7,unavailable,45_54,unavailable
F,10f285,mid_side,25_34,Danang
M,cbfe26,north_side,35_44,Hanoi
F,9e575e,north_side,unavailable,Hanoi
M,62ec4f,south_side,18_24,HoChiMinhCity
F,c7c353,unavailable,25_34,unavailable
F,c8733c,north_side,O55,Hanoi
M,b18a56,mid_side,25_34,Danang
M,2ee060,south_side,35_44,HoChiMinhCity
F,13216e0,north_side,25_34,Hanoi
F,6e226,mid_side,25_34,Danang
F,84232,mid_side,U18,Danang
F,c1ec5,north_side,25_34,Hanoi
unavailable,132bc9a,unavailable,25_34,unavailable
F,9c840f,mid_side,45_54,Danang
M,76b575,mid_side,18_24,Danang
F,ae5fb3,south_side,U18,HoChiMinhCity
M,67275f,north_side,25_34,Hanoi
F,87b364,north_side,O55,Hanoi
F,2599e0,south_side,45_54,HoChiMinhCity
F,107a86,north_side,25_34,Hanoi
M,75d0a2,south_side,O55,HoChiMinhCity
F,3f52,mid_side,18_24,Danang
M,c799dc,mid_side,U18,Danang
unavailable,132d84a,south_side,U18,HoChiMinhCity
F,1f8ce5,north_side,25_34,Hanoi
M,764063,mid_side,25_34,Danang
F,2faf7fe4,south_side,unavailable,HoChiMinhCity
M,843eb4,mid_side,18_24,Danang
F,5105e5,south_side,U18,HoChiMinhCity
F,66482c,south_side,18_24,HoChiMinhCity
F,6a4a4b,south_side,25_34,HoChiMinhCity
F,ba903f,north_side,25_34,Hanoi
M,8b73b,north_side,25_34,Hanoi
F,a693ae,north_side,35_44,Hanoi
F,10a74c,north_side,35_44,Hanoi
F,13705f,mid_side,unavailable,Danang
F,4a180,north_side,35_44,Hanoi
F,5c4081,mid_side,unavailable,Danang
M,2dec5,unavailable,25_34,unavailable
F,9d2c44,south_side,45_54,HoChiMinhCity
M,402a18,unavailable,25_34,unavailable
F,36b0d,mid_side,35_44,Danang
F,54deb,north_side,25_34,Hanoi
F,cac15b,south_side,35_44,HoChiMinhCity
M,1318545,north_side,18_24,Hanoi
unavailable,1322bc0,north_side,25_34,Hanoi
F,7cc2c6,mid_side,45_54,Danang
F,55b089,mid_side,35_44,Danang
F,472f46,south_side,25_34,HoChiMinhCity
F,2b26db,north_side,45_54,Hanoi
M,2451e,mid_side,45_54,Danang
F,4edbe6,mid_side,18_24,Danang
F,92e946,mid_side,35_44,Danang
M,18f90e,mid_side,25_34,Danang
unavailable,13271f6,unavailable,35_44,unavailable
F,a9a777,mid_side,45_54,Danang
M,b1846a,north_side,unavailable,Hanoi
F,6001d,south_side,U18,HoChiMinhCity
F,1a77e3,north_side,U18,Hanoi
M,bcff2,north_side,25_34,Hanoi
unavailable,131b650,north_side,45_54,Hanoi
unavailable,131f7be,unavailable,18_24,unavailable
M,9f73e4,south_side,O55,HoChiMinhCity
F,4658b,south_side,25_34,HoChiMinhCity
F,6b465,south_side,U18,HoChiMinhCity
F,7c4c59,unavailable,25_34,unavailable
M,c493f9,south_side,U18,HoChiMinhCity
F,972b7,south_side,25_34,HoChiMinhCity
M,1818bc,north_side,45_54,Hanoi
F,338656,north_side,unavailable,Hanoi
F,81618,south_side,25_34,HoChiMinhCity
F,a5ba24,north_side,35_44,Hanoi
F,abb0d7,north_side,25_34,Hanoi
M,c4a211,south_side,35_44,HoChiMinhCity
F,46101,south_side,25_34,HoChiMinhCity
F,91e7ab,north_side,45_54,Hanoi
unavailable,1330311,north_side,U18,Hanoi
unavailable,5ca28a,unavailable,U18,unavailable
unavailable,1337bfd,north_side,O55,Hanoi
M,7a5a2d,south_side,35_44,HoChiMinhCity
F,4caaa2,south_side,U18,HoChiMinhCity
F,c4b0,mid_side,35_44,Danang
F,8b379,south_side,18_24,HoChiMinhCity
F,298e4,south_side,45_54,HoChiMinhCity
F,11bfd3,south_side,unavailable,HoChiMinhCity
F,246213,mid_side,45_54,Danang
F,2a1681,mid_side,unavailable,Danang
M,4fa3a,north_side,unavailable,Hanoi
M,4ef627,mid_side,25_34,Danang
F,98ab86,mid_side,U18,Danang
M,96e609,mid_side,35_44,Danang
F,744406,north_side,U18,Hanoi
F,2faf4314,south_side,45_54,HoChiMinhCity
F,84c8cf,south_side,25_34,HoChiMinhCity
F,74417,north_side,25_34,Hanoi
M,782ebc,north_side,18_24,Hanoi
M,1e404,unavailable,U18,unavailable
F,9e629c,mid_side,U18,Danang
M,a2bd1c,south_side,unavailable,HoChiMinhCity
F,9a87d1,mid_side,25_34,Danang
F,40e5fc,south_side,35_44,HoChiMinhCity
M,cc0ad3,south_side,O55,HoChiMinhCity
M,c74318,south_side,25_34,HoChiMinhCity
F,67d7d,north_side,45_54,Hanoi
unavailable,132dd4c,north_side,18_24,Hanoi
unavailable,1336ad8,south_side,35_44,HoChiMinhCity
M,2fafd297,north_side,35_44,Hanoi
M,99db49,north_side,45_54,Hanoi
M,7d390a,north_side,O55,Hanoi
F,59660,south_side,25_34,HoChiMinhCity
F,d2a28,mid_side,18_24,Danang
M,7bb8df,mid_side,25_34,Danang
F,57acf,north_side,O55,Hanoi
F,3a2a2,south_side,18_24,HoChiMinhCity
unavailable,1333316,mid_side,U18,Danang
M,57e13,south_side,18_24,HoChiMinhCity
F,51e2d,unavailable,25_34,unavailable
F,a05c58,north_side,O55,Hanoi
F,b9015e,mid_side,25_34,Danang
M,1ef050,south_side,18_24,HoChiMinhCity
M,1fa7cb,mid_side,25_34,Danang
M,54107,mid_side,18_24,Danang
M,d636d,mid_side,35_44,Danang
F,5678b,south_side,unavailable,HoChiMinhCity
F,f87de,unavailable,25_34,unavailable
F,8c1742,unavailable,18_24,unavailable
M,329c37,north_side,35_44,Hanoi
F,a71854,mid_side,unavailable,Danang
M,711761,north_side,25_34,Hanoi
unavailable,13226b7,mid_side,35_44,Danang
unavailable,1333dc8,north_side,45_54,Hanoi
M,1335dcf,unavailable,45_54,unavailable
F,fd4e8,mid_side,unavailable,Danang
F,4fea56,mid_side,35_44,Danang
F,a04f23,mid_side,35_44,Danang
unavailable,132f567,south_side,25_34,HoChiMinhCity
F,d9dd5,south_side,45_54,HoChiMinhCity
F,365902,south_side,45_54,HoChiMinhCity
unavailable,131f55b,mid_side,25_34,Danang
F,548589,south_side,25_34,HoChiMinhCity
F,c51c1,mid_side,O55,Danang
F,41564e,mid_side,25_34,Danang
F,5f058e,south_side,25_34,HoChiMinhCity
M,2fad3,north_side,25_34,Hanoi
F,71cd18,north_side,25_34,Hanoi
F,daaf8,north_side,35_44,Hanoi
F,1f427,north_side,25_34,Hanoi
F,87cf2,south_side,unavailable,HoChiMinhCity
F,23c209,mid_side,25_34,Danang
F,1221fe,north_side,45_54,Hanoi
F,827203,unavailable,U18,unavailable
F,7d5e32,mid_side,35_44,Danang
F,1b422,south_side,18_24,HoChiMinhCity
M,6dc13,south_side,45_54,HoChiMinhCity
M,44ce1,north_side,U18,Hanoi
M,11f087,south_side,35_44,HoChiMinhCity
M,69405,unavailable,35_44,unavailable
F,a0813d,unavailable,45_54,unavailable
F,b005f5,north_side,25_34,Hanoi
M,65e676,north_side,35_44,Hanoi
M,cd40be,mid_side,unavailable,Danang
F,98668,mid_side,25_34,Danang
F,87824,north_side,35_44,Hanoi
M,161385,north_side,35_44,Hanoi
F,a3c108,north_side,45_54,Hanoi
F,ca0c95,north_side,25_34,Hanoi
M,5d1f3,north_side,O55,Hanoi
F,cb67f1,north_side,35_44,Hanoi
F,b5e50,mid_side,35_44,Danang
F,14e76b,north_side,O55,Hanoi
M,1028d9,south_side,35_44,HoChiMinhCity
M,92d2c8,north_side,25_34,Hanoi
F,17efb,mid_side,O55,Danang
M,1335e96,south_side,25_34,HoChiMinhCity
F,95bca,north_side,45_54,Hanoi
F,339241,mid_side,25_34,Danang
M,7031f7,north_side,35_44,Hanoi
M,50cead,mid_side,35_44,Danang
M,2fb03c64,unavailable,45_54,unavailable
M,264d75,north_side,35_44,Hanoi
unavailable,133a918,mid_side,25_34,Danang
F,ab383d,mid_side,35_44,Danang
M,90855b,south_side,35_44,HoChiMinhCity
M,848216,north_side,25_34,Hanoi
unavailable,1323edc,north_side,U18,Hanoi
F,596eda,north_side,35_44,Hanoi
M,c5535e,unavailable,25_34,unavailable
M,cc1c83,north_side,O55,Hanoi
F,b8c3cb,south_side,45_54,HoChiMinhCity
F,2fafbce8,south_side,35_44,HoChiMinhCity
F,51e8bc,south_side,25_34,HoChiMinhCity
unavailable,1323360,unavailable,unavailable,unavailable
F,91ff98,mid_side,35_44,Danang
F,c0e643,north_side,35_44,Hanoi
F,94e1c1,south_side,O55,HoChiMinhCity
M,1c77bd,south_side,45_54,HoChiMinhCity
F,986365,south_side,18_24,HoChiMinhCity
F,53110c,mid_side,45_54,Danang
F,e4e86,south_side,U18,HoChiMinhCity
F,289253,north_side,45_54,Hanoi
F,fafce,mid_side,unavailable,Danang
M,c022d7,mid_side,35_44,Danang
F,c577e2,north_side,35_44,Hanoi
unavailable,1339c90,north_side,O55,Hanoi
F,7d7221,mid_side,U18,Danang
unavailable,13394a3,north_side,25_34,Hanoi
M,66e3f9,north_side,U18,Hanoi
F,1dc01c,unavailable,45_54,unavailable
F,b8f,unavailable,O55,unavailable
F,264490,south_side,unavailable,HoChiMinhCity
unavailable,1320051,unavailable,45_54,unavailable
unavailable,1330b1e,north_side,45_54,Hanoi
F,68e00,mid_side,25_34,Danang
M,c957dc,north_side,45_54,Hanoi
F,17b32,mid_side,45_54,Danang
unavailable,1339fcf,south_side,25_34,HoChiMinhCity
F,a905fd,mid_side,25_34,Danang
unavailable,1328b17,north_side,25_34,Hanoi
F,a53946,south_side,18_24,HoChiMinhCity
F,1353b0,south_side,35_44,HoChiMinhCity
F,5d5c96,south_side,25_34,HoChiMinhCity
F,437ef9,south_side,O55,HoChiMinhCity
unavailable,1323c52,mid_side,35_44,Danang
F,4d000d,north_side,unavailable,Hanoi
unavailable,13385f5,mid_side,O55,Danang
F,1321754,south_side,45_54,HoChiMinhCity
F,12c15,mid_side,unavailable,Danang
unavailable,13357a3,mid_side,25_34,Danang
M,47e0ea,south_side,U18,HoChiMinhCity
F,318ea0,north_side,25_34,Hanoi
F,3c2c4,south_side,unavailable,HoChiMinhCity
F,680259,south_side,O55,HoChiMinhCity
F,9838f,unavailable,25_34,unavailable
F,6345a,north_side,45_54,Hanoi
F,929a9f,mid_side,35_44,Danang
F,d2d93,south_side,35_44,HoChiMinhCity
F,cc1b8d,mid_side,18_24,Danang
M,ae0737,mid_side,unavailable,Danang
unavailable,1325e90,mid_side,18_24,Danang
F,7b7123,south_side,35_44,HoChiMinhCity
F,1a5dc1,mid_side,25_34,Danang
M,12c8b,south_side,45_54,HoChiMinhCity
M,396e72,north_side,35_44,Hanoi
F,c8311,north_side,O55,Hanoi
F,7c7e54,north_side,45_54,Hanoi
M,379e2,north_side,18_24,Hanoi
M,b500cc,south_side,U18,HoChiMinhCity
F,9cc63e,south_side,25_34,HoChiMinhCity
F,12d7ed,mid_side,25_34,Danang
F,5c10cb,north_side,O55,Hanoi
F,7b2dee,north_side,18_24,Hanoi
F,c9d2e6,unavailable,25_34,unavailable
M,5bb473,north_side,O55,Hanoi
M,ccc8cb,north_side,25_34,Hanoi
F,1490a6,north_side,18_24,Hanoi
M,ae341f,mid_side,O55,Danang
M,67cc3f,north_side,25_34,Hanoi
M,c7bcfc,south_side,45_54,HoChiMinhCity
M,af24ae,north_side,25_34,Hanoi
unavailable,ac0080,south_side,25_34,HoChiMinhCity
F,a5142d,north_side,unavailable,Hanoi
unavailable,1339991,mid_side,unavailable,Danang
F,1326945,north_side,45_54,Hanoi
F,27674a,unavailable,45_54,unavailable
F,a1ce1d,north_side,unavailable,Hanoi
F,2c8df,unavailable,18_24,unavailable
F,3fec8,north_side,35_44,Hanoi
M,cd2154,south_side,O55,HoChiMinhCity
F,129db0,north_side,18_24,Hanoi
F,1314b5c,mid_side,35_44,Danang
M,476851,south_side,unavailable,HoChiMinhCity
F,14c00f,north_side,35_44,Hanoi
F,c53d4f,south_side,U18,HoChiMinhCity
M,49f131,unavailable,O55,unavailable
unavailable,13274f6,north_side,U18,Hanoi
F,7ba7f,south_side,25_34,HoChiMinhCity
F,15f775,south_side,45_54,HoChiMinhCity
F,718842,north_side,35_44,Hanoi
F,15573,south_side,unavailable,HoChiMinhCity
M,1315a05,south_side,unavailable,HoChiMinhCity
M,b189ce,north_side,35_44,Hanoi
M,28acf,mid_side,25_34,Danang
F,b43956,north_side,45_54,Hanoi
M,3d6a17,mid_side,unavailable,Danang
M,486860,north_side,35_44,Hanoi
M,7b3aec,north_side,35_44,Hanoi
M,51478,mid_side,unavailable,Danang
M,7b8417,unavailable,18_24,unavailable
F,b15480,south_side,25_34,HoChiMinhCity
F,e119a,mid_side,unavailable,Danang
F,4fe8d6,south_side,45_54,HoChiMinhCity
M,752282,south_side,25_34,HoChiMinhCity
F,3f7114,mid_side,35_44,Danang
F,67dbd6,mid_side,unavailable,Danang
F,432bf4,mid_side,25_34,Danang
M,1314d6c,north_side,O55,Hanoi
F,d2ee8,north_side,unavailable,Hanoi
F,b3d7e8,north_side,45_54,Hanoi
M,75a8e8,mid_side,unavailable,Danang
unavailable,13339f1,south_side,35_44,HoChiMinhCity
M,7b80e4,mid_side,25_34,Danang
unavailable,1321d6e,mid_side,45_54,Danang
M,b8d772,unavailable,45_54,unavailable
unavailable,a142a1,south_side,18_24,HoChiMinhCity
F,10b98c,north_side,25_34,Hanoi
M,898059,unavailable,unavailable,unavailable
unavailable,1333f9e,south_side,unavailable,HoChiMinhCity
F,96d9e,south_side,18_24,HoChiMinhCity
F,7b8c87,unavailable,35_44,unavailable
M,c8fe9d,mid_side,25_34,Danang
F,a8c7a2,mid_side,25_34,Danang
F,7456a3,north_side,O55,Hanoi
M,74e9e5,south_side,U18,HoChiMinhCity
M,9d1998,mid_side,35_44,Danang
M,137ee3,south_side,35_44,HoChiMinhCity
F,142c,north_side,18_24,Hanoi
F,9e931a,south_side,unavailable,HoChiMinhCity
F,754a3a,south_side,35_44,HoChiMinhCity
F,2e64d,north_side,U18,Hanoi
M,216f5,unavailable,18_24,unavailable
unavailable,1326258,mid_side,O55,Danang
F,1240a8,south_side,unavailable,HoChiMinhCity
M,ad5d0a,north_side,U18,Hanoi
F,5bc5c5,north_side,45_54,Hanoi
F,c6bafc,north_side,25_34,Hanoi
F,a986f4,south_side,45_54,HoChiMinhCity
F,75e,mid_side,35_44,Danang
F,7f5df4,north_side,25_34,Hanoi
F,78bfbd,mid_side,45_54,Danang
M,3d9dd1,south_side,25_34,HoChiMinhCity
M,e9896,mid_side,18_24,Danang
F,913443,mid_side,O55,Danang
F,2faf08e2,north_side,unavailable,Hanoi
F,80b3ee,south_side,18_24,HoChiMinhCity
unavailable,1331b17,mid_side,18_24,Danang
F,975dd,north_side,35_44,Hanoi
F,965c3a,unavailable,25_34,unavailable
F,7d2f67,south_side,25_34,HoChiMinhCity
unavailable,133a27e,south_side,O55,HoChiMinhCity
F,c8cbc6,south_side,U18,HoChiMinhCity
F,2fb0012b,north_side,45_54,Hanoi
M,adf64b,mid_side,O55,Danang
F,e0291,north_side,O55,Hanoi
M,d0ac9,south_side,25_34,HoChiMinhCity
F,adb837,north_side,35_44,Hanoi
F,9139d,south_side,35_44,HoChiMinhCity
unavailable,132439c,north_side,O55,Hanoi
F,1584bb,north_side,45_54,Hanoi
M,13158d5,south_side,25_34,HoChiMinhCity
M,2fb04e68,mid_side,25_34,Danang
F,32ba4d,mid_side,35_44,Danang
M,c43f7d,mid_side,25_34,Danang
F,92708d,unavailable,O55,unavailable
F,acb390,south_side,25_34,HoChiMinhCity
F,10d526,south_side,25_34,HoChiMinhCity
F,9953e,north_side,45_54,Hanoi
M,2b8901,mid_side,35_44,Danang
M,c425d7,north_side,U18,Hanoi
M,bafd5e,mid_side,unavailable,Danang
M,75c1c9,south_side,25_34,HoChiMinhCity
F,adf996,north_side,18_24,Hanoi
F,103a69,north_side,35_44,Hanoi
unavailable,132ce0c,north_side,25_34,Hanoi
F,2fafc64c,mid_side,unavailable,Danang
F,3d95b,mid_side,25_34,Danang
F,62a08b,south_side,18_24,HoChiMinhCity
unavailable,132bdfb,mid_side,18_24,Danang
M,539139,south_side,O55,HoChiMinhCity
M,264a45,unavailable,35_44,unavailable
M,56f955,north_side,U18,Hanoi
F,48d1ab,north_side,O55,Hanoi
M,b1fda1,north_side,25_34,Hanoi
F,6a491e,south_side,18_24,HoChiMinhCity
F,5a2cd4,mid_side,unavailable,Danang
M,1157c3,north_side,O55,Hanoi
F,130ca9,mid_side,25_34,Danang
F,e8943,mid_side,25_34,Danang
F,18b54,mid_side,35_44,Danang
F,a143ae,south_side,25_34,HoChiMinhCity
F,10fee1,north_side,45_54,Hanoi
F,6762d6,mid_side,O55,Danang
unavailable,131f648,south_side,35_44,HoChiMinhCity
M,ca556f,south_side,35_44,HoChiMinhCity
F,72e4a3,north_side,U18,Hanoi
F,4ea0bf,south_side,25_34,HoChiMinhCity
F,2fb06b2f,unavailable,U18,unavailable
M,149994,mid_side,35_44,Danang
F,174694,mid_side,18_24,Danang
F,9cbd72,south_side,35_44,HoChiMinhCity
F,3d11a,south_side,unavailable,HoChiMinhCity
F,367af8,south_side,35_44,HoChiMinhCity
F,86ae5a,mid_side,35_44,Danang
M,642c20,north_side,35_44,Hanoi
F,a754db,south_side,35_44,HoChiMinhCity
F,5e9e27,mid_side,25_34,Danang
F,159f,north_side,35_44,Hanoi
F,13376af,mid_side,18_24,Danang
